date,product,category,marketplace,price,sales_count,revenue,commission_rate,commission_amount,has_stock_requirement,product_type,source,affiliate_network,platform,cost,profit,profit_margin,collected_at
2025-04-28,Smartwatch,Eletrônicos,Amazon,154.63,15,2319.51,11.84,274.67,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-27,Smartwatch,Eletrônicos,Amazon,160.04,11,1760.45,11.84,208.47,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-26,Smartwatch,Eletrônicos,Amazon,148.53,13,1930.93,11.84,228.66,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-25,Smartwatch,Eletrônicos,Amazon,155.99,21,3275.75,11.84,387.91,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-24,Smartwatch,Eletrônicos,Amazon,162.1,30,4862.89,11.84,575.85,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-23,Smartwatch,Eletrônicos,Amazon,162.76,28,4557.35,11.84,539.67,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-22,Smartwatch,Eletrônicos,Amazon,162.02,9,1458.16,11.84,172.67,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-21,Smartwatch,Eletrônicos,Amazon,161.29,19,3064.48,11.84,362.89,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-20,Smartwatch,Eletrônicos,Amazon,150.64,27,4067.15,11.84,481.62,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-19,Smartwatch,Eletrônicos,Amazon,156.45,32,5006.36,11.84,592.84,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-18,Smartwatch,Eletrônicos,Amazon,155.35,16,2485.68,11.84,294.35,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-17,Smartwatch,Eletrônicos,Amazon,155.98,12,1871.75,11.84,221.65,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-16,Smartwatch,Eletrônicos,Amazon,156.57,28,4383.84,11.84,519.12,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-15,Smartwatch,Eletrônicos,Amazon,154.71,7,1082.95,11.84,128.24,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-14,Smartwatch,Eletrônicos,Amazon,149.87,10,1498.73,11.84,177.48,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-13,Smartwatch,Eletrônicos,Amazon,155.02,15,2325.34,11.84,275.36,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-12,Smartwatch,Eletrônicos,Amazon,159.02,19,3021.45,11.84,357.79,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-11,Smartwatch,Eletrônicos,Amazon,155.34,4,621.35,11.84,73.58,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-10,Smartwatch,Eletrônicos,Amazon,153.1,22,3368.15,11.84,398.85,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-09,Smartwatch,Eletrônicos,Amazon,150.38,7,1052.68,11.84,124.66,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-08,Smartwatch,Eletrônicos,Amazon,161.23,28,4514.47,11.84,534.59,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-07,Smartwatch,Eletrônicos,Amazon,149.54,15,2243.08,11.84,265.62,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-06,Smartwatch,Eletrônicos,Amazon,150.62,7,1054.34,11.84,124.85,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-05,Smartwatch,Eletrônicos,Amazon,158.11,35,5533.71,11.84,655.29,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-04,Smartwatch,Eletrônicos,Amazon,154.9,19,2943.11,11.84,348.52,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-03,Smartwatch,Eletrônicos,Amazon,158.12,13,2055.61,11.84,243.42,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-02,Smartwatch,Eletrônicos,Amazon,148.97,3,446.9,11.84,52.92,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-01,Smartwatch,Eletrônicos,Amazon,158.56,9,1427.07,11.84,168.99,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-30,Smartwatch,Eletrônicos,Mercado Livre,309.19,21,6493.01,9.36,607.62,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-29,Smartwatch,Eletrônicos,Mercado Livre,294.55,3,883.64,9.36,82.69,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-28,Smartwatch,Eletrônicos,Mercado Livre,283.01,3,849.02,9.36,79.45,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-27,Smartwatch,Eletrônicos,Mercado Livre,280.99,39,10958.59,9.36,1025.51,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-26,Smartwatch,Eletrônicos,Mercado Livre,283.8,19,5392.23,9.36,504.61,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-25,Smartwatch,Eletrônicos,Mercado Livre,285.49,13,3711.43,9.36,347.32,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-24,Smartwatch,Eletrônicos,Mercado Livre,299.69,7,2097.8,9.36,196.31,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-23,Smartwatch,Eletrônicos,Mercado Livre,309.03,9,2781.3,9.36,260.28,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-22,Smartwatch,Eletrônicos,Mercado Livre,297.16,15,4457.42,9.36,417.13,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-21,Smartwatch,Eletrônicos,Mercado Livre,299.59,13,3894.64,9.36,364.46,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-20,Smartwatch,Eletrônicos,Mercado Livre,285.15,28,7984.06,9.36,747.16,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-19,Smartwatch,Eletrônicos,Mercado Livre,298.63,32,9556.16,9.36,894.27,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-18,Smartwatch,Eletrônicos,Mercado Livre,286.51,12,3438.13,9.36,321.74,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-17,Smartwatch,Eletrônicos,Mercado Livre,286.08,19,5435.5,9.36,508.66,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-16,Smartwatch,Eletrônicos,Mercado Livre,292.38,3,877.14,9.36,82.08,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-15,Smartwatch,Eletrônicos,Mercado Livre,307.91,24,7389.96,9.36,691.56,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-14,Smartwatch,Eletrônicos,Mercado Livre,298.52,24,7164.49,9.36,670.46,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-13,Smartwatch,Eletrônicos,Mercado Livre,293.55,1,293.55,9.36,27.47,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-12,Smartwatch,Eletrônicos,Mercado Livre,283.79,35,9932.62,9.36,929.5,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-11,Smartwatch,Eletrônicos,Mercado Livre,284.09,1,284.09,9.36,26.59,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-10,Smartwatch,Eletrônicos,Mercado Livre,283.96,7,1987.7,9.36,186.01,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-09,Smartwatch,Eletrônicos,Mercado Livre,286.7,19,5447.26,9.36,509.76,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-08,Smartwatch,Eletrônicos,Mercado Livre,301.2,15,4517.93,9.36,422.79,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-07,Smartwatch,Eletrônicos,Mercado Livre,292.45,27,7896.1,9.36,738.92,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-06,Smartwatch,Eletrônicos,Mercado Livre,290.26,28,8127.41,9.36,760.57,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-05,Smartwatch,Eletrônicos,Mercado Livre,295.8,27,7986.58,9.36,747.39,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-04,Smartwatch,Eletrônicos,Mercado Livre,307.02,3,921.05,9.36,86.19,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-03,Smartwatch,Eletrônicos,Mercado Livre,283.99,4,1135.95,9.36,106.3,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-02,Smartwatch,Eletrônicos,Mercado Livre,301.18,28,8433.17,9.36,789.18,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-01,Smartwatch,Eletrônicos,Mercado Livre,304.91,25,7622.67,9.36,713.34,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-30,Smartwatch,Eletrônicos,Shopee,252.51,9,2272.57,9.36,212.75,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-29,Smartwatch,Eletrônicos,Shopee,238.16,4,952.64,9.36,89.18,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-28,Smartwatch,Eletrônicos,Shopee,252.7,12,3032.39,9.36,283.89,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-27,Smartwatch,Eletrônicos,Shopee,256.74,6,1540.43,9.36,144.21,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-26,Smartwatch,Eletrônicos,Shopee,246.37,22,5420.07,9.36,507.42,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-25,Smartwatch,Eletrônicos,Shopee,255.16,7,1786.13,9.36,167.21,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-24,Smartwatch,Eletrônicos,Shopee,250.12,3,750.35,9.36,70.25,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-23,Smartwatch,Eletrônicos,Shopee,248.15,13,3226.0,9.36,302.01,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-22,Smartwatch,Eletrônicos,Shopee,250.76,19,4764.48,9.36,446.04,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-21,Smartwatch,Eletrônicos,Shopee,252.37,8,2018.99,9.36,189.01,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-20,Smartwatch,Eletrônicos,Shopee,238.01,6,1428.06,9.36,133.69,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-19,Smartwatch,Eletrônicos,Shopee,233.35,5,1166.74,9.36,109.23,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-18,Smartwatch,Eletrônicos,Shopee,243.93,7,1707.5,9.36,159.85,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-17,Smartwatch,Eletrônicos,Shopee,233.96,13,3041.46,9.36,284.74,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-16,Smartwatch,Eletrônicos,Shopee,240.41,10,2404.1,9.36,225.07,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-15,Smartwatch,Eletrônicos,Shopee,240.2,1,240.2,9.36,22.49,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-14,Smartwatch,Eletrônicos,Shopee,246.43,13,3203.61,9.36,299.92,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-13,Smartwatch,Eletrônicos,Shopee,239.79,6,1438.76,9.36,134.69,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-12,Smartwatch,Eletrônicos,Shopee,254.55,19,4836.53,9.36,452.79,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-11,Smartwatch,Eletrônicos,Shopee,244.36,4,977.42,9.36,91.5,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-10,Smartwatch,Eletrônicos,Shopee,245.28,20,4905.66,9.36,459.26,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-09,Smartwatch,Eletrônicos,Shopee,252.11,12,3025.29,9.36,283.22,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-08,Smartwatch,Eletrônicos,Shopee,252.64,14,3537.02,9.36,331.13,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-07,Smartwatch,Eletrônicos,Shopee,242.47,14,3394.58,9.36,317.79,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-06,Smartwatch,Eletrônicos,Shopee,251.83,10,2518.29,9.36,235.76,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-05,Smartwatch,Eletrônicos,Shopee,244.22,18,4395.89,9.36,411.54,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-04,Smartwatch,Eletrônicos,Shopee,251.15,4,1004.58,9.36,94.05,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-03,Smartwatch,Eletrônicos,Shopee,237.92,2,475.85,9.36,44.55,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-02,Smartwatch,Eletrônicos,Shopee,252.02,17,4284.39,9.36,401.1,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-01,Smartwatch,Eletrônicos,Shopee,240.63,15,3609.44,9.36,337.91,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-30,Smartwatch,Eletrônicos,AliExpress,197.55,19,3753.47,15.22,571.36,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-29,Smartwatch,Eletrônicos,AliExpress,186.32,18,3353.69,15.22,510.51,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-28,Smartwatch,Eletrônicos,AliExpress,204.13,3,612.39,15.22,93.22,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-27,Smartwatch,Eletrônicos,AliExpress,200.66,1,200.66,15.22,30.54,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-26,Smartwatch,Eletrônicos,AliExpress,186.86,5,934.31,15.22,142.22,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-25,Smartwatch,Eletrônicos,AliExpress,196.44,5,982.18,15.22,149.51,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-24,Smartwatch,Eletrônicos,AliExpress,202.71,14,2837.96,15.22,432.0,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-23,Smartwatch,Eletrônicos,AliExpress,189.64,5,948.2,15.22,144.34,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-22,Smartwatch,Eletrônicos,AliExpress,187.28,17,3183.83,15.22,484.65,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-21,Smartwatch,Eletrônicos,AliExpress,191.85,10,1918.46,15.22,292.03,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-20,Smartwatch,Eletrônicos,AliExpress,198.31,18,3569.51,15.22,543.36,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-19,Smartwatch,Eletrônicos,AliExpress,202.37,1,202.37,15.22,30.81,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-18,Smartwatch,Eletrônicos,AliExpress,197.2,1,197.2,15.22,30.02,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-17,Smartwatch,Eletrônicos,AliExpress,204.25,9,1838.25,15.22,279.82,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-16,Smartwatch,Eletrônicos,AliExpress,190.86,17,3244.65,15.22,493.91,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-15,Smartwatch,Eletrônicos,AliExpress,203.85,4,815.39,15.22,124.12,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-14,Smartwatch,Eletrônicos,AliExpress,198.81,3,596.43,15.22,90.79,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-13,Smartwatch,Eletrônicos,AliExpress,195.36,1,195.36,15.22,29.74,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-12,Smartwatch,Eletrônicos,AliExpress,204.9,15,3073.56,15.22,467.86,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-11,Smartwatch,Eletrônicos,AliExpress,188.94,17,3211.93,15.22,488.93,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-10,Smartwatch,Eletrônicos,AliExpress,202.53,4,810.11,15.22,123.32,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-09,Smartwatch,Eletrônicos,AliExpress,199.34,12,2392.14,15.22,364.14,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-08,Smartwatch,Eletrônicos,AliExpress,188.03,8,1504.25,15.22,228.98,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-07,Smartwatch,Eletrônicos,AliExpress,189.05,17,3213.91,15.22,489.23,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-06,Smartwatch,Eletrônicos,AliExpress,188.22,24,4517.32,15.22,687.63,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-05,Smartwatch,Eletrônicos,AliExpress,186.54,2,373.07,15.22,56.79,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-04,Smartwatch,Eletrônicos,AliExpress,192.89,15,2893.42,15.22,440.44,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-03,Smartwatch,Eletrônicos,AliExpress,205.62,5,1028.09,15.22,156.5,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-02,Smartwatch,Eletrônicos,AliExpress,203.41,20,4068.11,15.22,619.26,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-01,Smartwatch,Eletrônicos,AliExpress,200.14,6,1200.84,15.22,182.79,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-30,Smartwatch,Eletrônicos,Magazine Luiza,261.02,3,783.07,5.82,45.59,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-29,Smartwatch,Eletrônicos,Magazine Luiza,258.65,15,3879.72,5.82,225.86,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-28,Smartwatch,Eletrônicos,Magazine Luiza,240.99,17,4096.88,5.82,238.5,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-27,Smartwatch,Eletrônicos,Magazine Luiza,245.81,3,737.42,5.82,42.93,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-26,Smartwatch,Eletrônicos,Magazine Luiza,258.45,23,5944.29,5.82,346.04,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-25,Smartwatch,Eletrônicos,Magazine Luiza,240.66,9,2165.98,5.82,126.09,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-24,Smartwatch,Eletrônicos,Magazine Luiza,259.79,10,2597.93,5.82,151.24,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-23,Smartwatch,Eletrônicos,Magazine Luiza,263.7,11,2900.69,5.82,168.86,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-22,Smartwatch,Eletrônicos,Magazine Luiza,253.93,19,4824.6,5.82,280.86,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-21,Smartwatch,Eletrônicos,Magazine Luiza,245.53,8,1964.23,5.82,114.35,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-20,Smartwatch,Eletrônicos,Magazine Luiza,263.65,18,4745.67,5.82,276.27,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-19,Smartwatch,Eletrônicos,Magazine Luiza,242.8,15,3642.07,5.82,212.02,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-18,Smartwatch,Eletrônicos,Magazine Luiza,241.68,16,3866.93,5.82,225.11,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-17,Smartwatch,Eletrônicos,Magazine Luiza,251.49,17,4275.31,5.82,248.89,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-16,Smartwatch,Eletrônicos,Magazine Luiza,248.38,11,2732.18,5.82,159.05,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-15,Smartwatch,Eletrônicos,Magazine Luiza,253.55,11,2789.0,5.82,162.36,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-14,Smartwatch,Eletrônicos,Magazine Luiza,255.57,11,2811.23,5.82,163.65,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-13,Smartwatch,Eletrônicos,Magazine Luiza,262.25,15,3933.73,5.82,229.0,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-12,Smartwatch,Eletrônicos,Magazine Luiza,243.17,10,2431.67,5.82,141.56,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-11,Smartwatch,Eletrônicos,Magazine Luiza,263.33,15,3949.91,5.82,229.94,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-10,Smartwatch,Eletrônicos,Magazine Luiza,257.4,12,3088.76,5.82,179.81,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-09,Smartwatch,Eletrônicos,Magazine Luiza,248.5,15,3727.57,5.82,217.0,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-08,Smartwatch,Eletrônicos,Magazine Luiza,242.24,7,1695.7,5.82,98.71,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-07,Smartwatch,Eletrônicos,Magazine Luiza,250.47,5,1252.36,5.82,72.91,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-06,Smartwatch,Eletrônicos,Magazine Luiza,242.59,14,3396.29,5.82,197.71,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-05,Smartwatch,Eletrônicos,Magazine Luiza,255.55,2,511.11,5.82,29.75,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-04,Smartwatch,Eletrônicos,Magazine Luiza,259.63,2,519.26,5.82,30.23,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-03,Smartwatch,Eletrônicos,Magazine Luiza,245.85,8,1966.79,5.82,114.5,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-02,Smartwatch,Eletrônicos,Magazine Luiza,261.91,7,1833.37,5.82,106.73,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-01,Smartwatch,Eletrônicos,Magazine Luiza,254.73,14,3566.23,5.82,207.61,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-30,Carregador Portátil,Eletrônicos,Amazon,177.84,25,4445.88,8.14,361.7,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-29,Carregador Portátil,Eletrônicos,Amazon,171.25,22,3767.6,8.14,306.52,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-28,Carregador Portátil,Eletrônicos,Amazon,181.2,16,2899.22,8.14,235.87,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-27,Carregador Portátil,Eletrônicos,Amazon,175.76,23,4042.54,8.14,328.89,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
